2020-05-19 23:35:43,615 - server - DEBUG - [23:35:43.615415] {'start_x': 306.0, 'start_y': 127.0, 'end_x': 312.0, 'end_y': 132.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:43,625 - server - DEBUG - [23:35:43.625010] {'start_x': 312.0, 'start_y': 132.0, 'end_x': 320.0, 'end_y': 138.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:43,641 - server - DEBUG - [23:35:43.641608] {'start_x': 320.0, 'start_y': 138.0, 'end_x': 348.0, 'end_y': 158.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:43,658 - server - DEBUG - [23:35:43.658508] {'start_x': 348.0, 'start_y': 158.0, 'end_x': 380.0, 'end_y': 177.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:43,676 - server - DEBUG - [23:35:43.676111] {'start_x': 380.0, 'start_y': 177.0, 'end_x': 403.0, 'end_y': 188.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:43,691 - server - DEBUG - [23:35:43.691294] {'start_x': 403.0, 'start_y': 188.0, 'end_x': 434.0, 'end_y': 202.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:43,709 - server - DEBUG - [23:35:43.709190] {'start_x': 434.0, 'start_y': 202.0, 'end_x': 449.0, 'end_y': 209.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:43,725 - server - DEBUG - [23:35:43.725909] {'start_x': 449.0, 'start_y': 209.0, 'end_x': 461.0, 'end_y': 216.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:43,743 - server - DEBUG - [23:35:43.743277] {'start_x': 461.0, 'start_y': 216.0, 'end_x': 466.0, 'end_y': 222.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:43,758 - server - DEBUG - [23:35:43.758345] {'start_x': 466.0, 'start_y': 222.0, 'end_x': 468.0, 'end_y': 237.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:43,775 - server - DEBUG - [23:35:43.775402] {'start_x': 468.0, 'start_y': 237.0, 'end_x': 457.0, 'end_y': 254.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:43,791 - server - DEBUG - [23:35:43.791871] {'start_x': 457.0, 'start_y': 254.0, 'end_x': 431.0, 'end_y': 278.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:43,809 - server - DEBUG - [23:35:43.809284] {'start_x': 431.0, 'start_y': 278.0, 'end_x': 377.0, 'end_y': 318.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:43,825 - server - DEBUG - [23:35:43.824994] {'start_x': 377.0, 'start_y': 318.0, 'end_x': 340.0, 'end_y': 343.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:43,842 - server - DEBUG - [23:35:43.842245] {'start_x': 340.0, 'start_y': 343.0, 'end_x': 305.0, 'end_y': 365.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
